Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Ventilator (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Study (F),Study2,Kid Zone (F),Kid Zone2
2017-03-14,23:00:00,auto,heatOff,hold,Sleep,73,67,69.3,27,48.4,3,0,0,0,0,,70.3,27,0,67.8,0,69.3,0,
2017-03-14,23:05:00,auto,heatOff,hold,Sleep,73,67,69.2,27,48.4,3,0,0,0,0,,70.3,27,0,67.8,0,69.2,0,
2017-03-14,23:10:00,auto,heatOff,hold,Sleep,73,67,69.2,27,48.4,3,0,0,0,0,,70.2,27,0,67.8,0,69.2,0,
2017-03-14,23:15:00,auto,heatOff,hold,Sleep,73,67,69.1,27,48.4,3,0,0,0,0,,70.2,27,0,67.6,0,69.1,0,
2017-03-14,23:20:00,auto,heatOff,hold,Sleep,73,67,69,27,48.4,3,0,0,0,0,,70.2,27,0,67.6,0,69,0,
2017-03-14,23:25:00,auto,heatOff,hold,Sleep,73,67,69,27,48.4,3,0,0,0,0,,70.1,27,0,67.6,0,69,0,
2017-03-14,23:30:00,auto,heatOff,hold,Sleep,73,67,69,27,49,5,0,0,0,0,,70.1,27,0,67.4,0,69,0,
2017-03-14,23:35:00,auto,heatOff,hold,Sleep,73,67,69,27,49,5,0,0,0,0,,70.1,27,0,67.4,0,69,0,
2017-03-14,23:40:00,auto,heatOff,hold,Sleep,73,67,68.9,27,49,5,0,0,0,0,,70.1,27,0,67.2,0,68.9,0,
2017-03-14,23:45:00,auto,heatOff,hold,Sleep,73,67,68.9,27,49,5,0,0,0,0,,70,27,0,67.2,0,68.9,0,
2017-03-14,23:50:00,auto,heatOff,hold,Sleep,73,67,68.9,27,49,5,0,0,0,0,,70,27,0,67.1,0,68.9,0,
2017-03-14,23:55:00,auto,heatOff,hold,Sleep,73,67,68.7,27,49,5,0,0,0,0,,70,27,0,67.1,0,68.7,0,
2017-03-15,00:00:00,auto,heatOff,hold,Sleep,73,67,68.7,27,41.5,5,0,0,0,0,,70,27,0,67,0,68.7,0,
2017-03-15,00:05:00,auto,heatOff,hold,Sleep,73,67,68.7,27,41.5,5,0,0,0,0,,70,27,0,66.9,0,68.7,0,
2017-03-15,00:10:00,auto,heatOff,hold,Sleep,73,67,68.7,26,41.5,5,0,0,0,0,,69.9,26,0,66.9,0,68.7,0,
2017-03-15,00:15:00,auto,heatOff,hold,Sleep,73,67,68.7,26,41.5,5,0,0,0,0,,69.9,26,0,66.8,0,68.7,0,
2017-03-15,00:20:00,auto,heatOff,hold,Sleep,73,67,68.5,25,41.5,5,0,0,0,0,,69.9,25,0,66.7,0,68.5,0,
2017-03-15,00:25:00,auto,heatOff,hold,Sleep,73,67,68.5,25,41.5,5,0,0,0,0,,69.8,25,0,66.6,0,68.5,0,
2017-03-15,00:30:00,auto,heatOff,hold,Sleep,73,67,68.5,25,46.2,4,0,0,0,0,,69.8,25,0,66.5,0,68.5,0,
2017-03-15,00:35:00,auto,heatOff,hold,Sleep,73,67,68.3,25,46.2,4,0,0,0,0,,69.8,25,0,66.5,0,68.3,0,
2017-03-15,00:40:00,auto,heatOff,hold,Sleep,73,67,68.3,25,46.2,4,0,0,0,0,,69.8,25,0,66.3,0,68.3,0,
2017-03-15,00:45:00,auto,heatOff,hold,Sleep,73,67,68.3,25,46.2,4,0,0,0,0,,69.8,25,0,66.3,0,68.3,0,
2017-03-15,00:50:00,auto,heatOff,hold,Sleep,73,67,68.3,25,46.2,4,0,0,0,0,,69.7,25,0,66.2,0,68.3,0,
2017-03-15,00:55:00,auto,heatOff,hold,Sleep,73,67,68.2,25,46.2,4,0,0,0,0,,69.7,25,0,66.2,0,68.2,0,
2017-03-15,01:00:00,auto,heatOff,hold,Sleep,73,67,68.1,25,46.2,4,0,0,0,0,,69.6,25,0,66.2,0,68.1,0,
2017-03-15,01:05:00,auto,heatOff,hold,Sleep,73,67,68.2,25,46.2,4,0,0,0,0,,69.6,25,0,66,0,68.2,0,
2017-03-15,01:10:00,auto,heatOff,hold,Sleep,73,67,68.1,25,46.2,4,0,0,0,0,,69.6,25,0,66,0,68.1,0,
2017-03-15,01:15:00,auto,heatOff,hold,Sleep,73,67,68.1,25,46.2,4,0,0,0,0,,69.5,25,0,65.8,0,68.1,0,
2017-03-15,01:20:00,auto,heatOff,hold,Sleep,73,67,68.1,25,46.2,4,0,0,0,0,,69.5,25,0,65.8,0,68.1,0,
2017-03-15,01:25:00,auto,heatOff,hold,Sleep,73,67,68,25,46.2,4,0,0,0,0,,69.5,25,0,65.7,0,68,0,
2017-03-15,01:30:00,auto,heatOff,hold,Sleep,73,67,68,25,44.2,5,0,0,0,0,,69.5,25,1,65.6,0,68,0,
2017-03-15,01:35:00,auto,heatOff,hold,Sleep,73,67,68,25,44.2,5,0,0,0,0,,69.5,25,0,65.5,0,68,0,
2017-03-15,01:40:00,auto,heatOff,hold,Sleep,73,67,68,25,44.2,5,0,0,0,0,,69.4,25,0,65.4,0,68,0,
2017-03-15,01:45:00,auto,heatOff,hold,Sleep,73,67,68,25,44.2,5,0,0,0,0,,69.4,25,1,65.4,0,68,0,
2017-03-15,01:50:00,auto,heatOff,hold,Sleep,73,67,68,25,44.2,5,0,0,0,0,,69.3,25,0,65.3,0,68,0,
2017-03-15,01:55:00,auto,heatOff,hold,Sleep,73,67,67.9,25,44.2,5,0,0,0,0,,69.3,25,0,65.3,0,67.9,0,
2017-03-15,02:00:00,auto,heatOff,hold,Sleep,73,67,67.8,25,44.2,5,0,0,0,0,,69.3,25,0,65.2,0,67.8,0,
2017-03-15,02:05:00,auto,heatOff,hold,Sleep,73,67,67.8,25,44.2,5,0,0,0,0,,69.2,25,0,65.1,0,67.8,0,
2017-03-15,02:10:00,auto,heatOff,hold,Sleep,73,67,67.8,25,44.2,5,0,0,0,0,,69.2,25,0,65.1,0,67.8,0,
2017-03-15,02:15:00,auto,heatOff,hold,Sleep,73,67,67.8,25,44.2,5,0,0,0,0,,69.2,25,0,64.9,0,67.8,0,
2017-03-15,02:20:00,auto,heatOff,hold,Sleep,73,67,67.6,25,44.2,5,0,0,0,0,,69.1,25,0,64.9,0,67.6,0,
2017-03-15,02:25:00,auto,heatOff,hold,Sleep,73,67,67.6,25,44.2,5,0,0,0,0,,69.1,25,0,64.7,0,67.6,0,
2017-03-15,02:30:00,auto,heatOff,hold,Sleep,73,67,67.6,25,36.9,0,0,0,0,0,,69.1,25,0,64.7,0,67.6,0,
2017-03-15,02:35:00,auto,heatOff,hold,Sleep,73,67,67.6,25,36.9,0,0,0,0,0,,69,25,0,64.7,0,67.6,0,
2017-03-15,02:40:00,auto,heatOff,hold,Sleep,73,67,67.6,25,36.9,0,0,0,0,0,,69,25,0,64.5,0,67.6,0,
2017-03-15,02:45:00,auto,heatOff,hold,Sleep,73,67,67.6,25,36.9,0,0,0,0,0,,69,25,0,64.4,0,67.6,0,
2017-03-15,02:50:00,auto,heatOff,hold,Sleep,73,67,67.4,25,36.9,0,0,0,0,0,,69,25,0,64.4,0,67.4,0,
2017-03-15,02:55:00,auto,heatOff,hold,Sleep,73,67,67.4,25,36.9,0,0,0,0,0,,68.9,25,0,64.4,0,67.4,0,
2017-03-15,03:00:00,auto,heatOff,hold,Sleep,73,67,67.5,25,36.9,0,0,0,0,0,,68.9,25,0,64.3,0,67.5,0,
2017-03-15,03:05:00,auto,heatOff,hold,Sleep,73,67,67.4,25,36.9,0,0,0,0,0,,68.9,25,0,64.2,0,67.4,0,
2017-03-15,03:10:00,auto,heatOff,hold,Sleep,73,67,67.4,25,36.9,0,0,0,0,0,,68.9,25,0,64.1,0,67.4,0,
2017-03-15,03:15:00,auto,heatOff,hold,Sleep,73,67,67.3,25,36.9,0,0,0,0,0,,68.8,25,0,64,0,67.3,0,
2017-03-15,03:20:00,auto,heatOff,hold,Sleep,73,67,67.2,25,36.9,0,0,0,0,0,,68.8,25,0,64,0,67.2,0,
2017-03-15,03:25:00,auto,heatOff,hold,Sleep,73,67,67.2,25,36.9,0,0,0,0,0,,68.7,25,0,63.9,0,67.2,0,
